# Renewables.ninja Wind power (Point API) - 55.680, 12.570 - Version: 1.4 - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.068,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/Paris, electricity in kW,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/Paris"""," ""electricity"": ""kW""}"," ""params"": {""local_time"": ""true"""," ""header"": ""true"""," ""lat"": ""55.68"""," ""lon"": ""12.57"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""500000"""," ""height"": ""100"""," ""turbine"": ""Vestas V90 2000"""," ""raw"": ""false""}}"
time,local_time,electricity_kW,electricity_MW,capacity_factor,,,,,,,,,
31/05/2019 02.00,31/05/2019 04.00,207662.961,207.662961,0.415325922,,,,,,,,,
31/05/2019 03.00,31/05/2019 05.00,149978.225,149.978225,0.29995645,,,,,,,,,
31/05/2019 04.00,31/05/2019 06.00,120799.17,120.79917,0.24159834,,,,,,,,,
31/05/2019 05.00,31/05/2019 07.00,115352.032,115.352032,0.230704064,,,,,,,,,
31/05/2019 06.00,31/05/2019 08.00,109911.016,109.911016,0.219822032,,,,,,,,,
31/05/2019 07.00,31/05/2019 09.00,115365.858,115.365858,0.230731716,,,,,,,,,
31/05/2019 08.00,31/05/2019 10.00,145684.526,145.684526,0.291369052,,,,,,,,,
31/05/2019 09.00,31/05/2019 11.00,168359.859,168.359859,0.336719718,,,,,,,,,
31/05/2019 10.00,31/05/2019 12.00,183699.897,183.699897,0.367399794,,,,,,,,,
31/05/2019 11.00,31/05/2019 13.00,211148.824,211.148824,0.422297648,,,,,,,,,
31/05/2019 12.00,31/05/2019 14.00,213352.585,213.352585,0.42670517,,,,,,,,,
31/05/2019 13.00,31/05/2019 15.00,190759.096,190.759096,0.381518192,,,,,,,,,
31/05/2019 14.00,31/05/2019 16.00,159944.901,159.944901,0.319889802,,,,,,,,,
31/05/2019 15.00,31/05/2019 17.00,124326.603,124.326603,0.248653206,,,,,,,,,
31/05/2019 16.00,31/05/2019 18.00,96495.971,96.495971,0.192991942,,,,,,,,,
31/05/2019 17.00,31/05/2019 19.00,57337.18,57.33718,0.11467436,,,,,,,,,
31/05/2019 18.00,31/05/2019 20.00,23513.384,23.513384,0.047026768,,,,,,,,,
31/05/2019 19.00,31/05/2019 21.00,14838.203,14.838203,0.029676406,,,,,,,,,
31/05/2019 20.00,31/05/2019 22.00,44100.646,44.100646,0.088201292,,,,,,,,,
31/05/2019 21.00,31/05/2019 23.00,106411.563,106.411563,0.212823126,,,,,,,,,
31/05/2019 22.00,01/06/2019 00.00,166301.711,166.301711,0.332603422,,,,,,,,,
31/05/2019 23.00,01/06/2019 01.00,203653.627,203.653627,0.407307254,,,,,,,,,
01/06/2019 00.00,01/06/2019 02.00,233145.986,233.145986,0.466291972,,,,,,,,,
01/06/2019 01.00,01/06/2019 03.00,261308.838,261.308838,0.522617676,,,,,,,,,
01/06/2019 02.00,01/06/2019 04.00,277582.045,277.582045,0.55516409,,,,,,,,,
01/06/2019 03.00,01/06/2019 05.00,284794.236,284.794236,0.569588472,,,,,,,,,
01/06/2019 04.00,01/06/2019 06.00,280575.273,280.575273,0.561150546,,,,,,,,,
01/06/2019 05.00,01/06/2019 07.00,283228.821,283.228821,0.566457642,,,,,,,,,
01/06/2019 06.00,01/06/2019 08.00,338816.6,338.8166,0.6776332,,,,,,,,,
01/06/2019 07.00,01/06/2019 09.00,382555.616,382.555616,0.765111232,,,,,,,,,
01/06/2019 08.00,01/06/2019 10.00,394100.058,394.100058,0.788200116,,,,,,,,,
01/06/2019 09.00,01/06/2019 11.00,425269.741,425.269741,0.850539482,,,,,,,,,
01/06/2019 10.00,01/06/2019 12.00,449837.193,449.837193,0.899674386,,,,,,,,,
01/06/2019 11.00,01/06/2019 13.00,454157.147,454.157147,0.908314294,,,,,,,,,
01/06/2019 12.00,01/06/2019 14.00,458280.121,458.280121,0.916560242,,,,,,,,,
01/06/2019 13.00,01/06/2019 15.00,453497.993,453.497993,0.906995986,,,,,,,,,
01/06/2019 14.00,01/06/2019 16.00,452893.414,452.893414,0.905786828,,,,,,,,,
01/06/2019 15.00,01/06/2019 17.00,443240.043,443.240043,0.886480086,,,,,,,,,
01/06/2019 16.00,01/06/2019 18.00,405872.713,405.872713,0.811745426,,,,,,,,,
01/06/2019 17.00,01/06/2019 19.00,345120.157,345.120157,0.690240314,,,,,,,,,
01/06/2019 18.00,01/06/2019 20.00,279989.968,279.989968,0.559979936,,,,,,,,,
01/06/2019 19.00,01/06/2019 21.00,267432.035,267.432035,0.53486407,,,,,,,,,
01/06/2019 20.00,01/06/2019 22.00,291491.871,291.491871,0.582983742,,,,,,,,,
01/06/2019 21.00,01/06/2019 23.00,305777.11,305.77711,0.61155422,,,,,,,,,
01/06/2019 22.00,02/06/2019 00.00,301211.605,301.211605,0.60242321,,,,,,,,,
01/06/2019 23.00,02/06/2019 01.00,282896.506,282.896506,0.565793012,,,,,,,,,
02/06/2019 00.00,02/06/2019 02.00,254486.285,254.486285,0.50897257,,,,,,,,,
02/06/2019 01.00,02/06/2019 03.00,228324.228,228.324228,0.456648456,,,,,,,,,
02/06/2019 02.00,02/06/2019 04.00,200019.162,200.019162,0.400038324,,,,,,,,,
02/06/2019 03.00,02/06/2019 05.00,152470.024,152.470024,0.304940048,,,,,,,,,
02/06/2019 04.00,02/06/2019 06.00,92105.236,92.105236,0.184210472,,,,,,,,,
02/06/2019 05.00,02/06/2019 07.00,55501.797,55.501797,0.111003594,,,,,,,,,
02/06/2019 06.00,02/06/2019 08.00,31621.736,31.621736,0.063243472,,,,,,,,,
02/06/2019 07.00,02/06/2019 09.00,24425.131,24.425131,0.048850262,,,,,,,,,
02/06/2019 08.00,02/06/2019 10.00,32501.006,32.501006,0.065002012,,,,,,,,,
02/06/2019 09.00,02/06/2019 11.00,41784.82,41.78482,0.08356964,,,,,,,,,
02/06/2019 10.00,02/06/2019 12.00,49406.007,49.406007,0.098812014,,,,,,,,,
02/06/2019 11.00,02/06/2019 13.00,59285.757,59.285757,0.118571514,,,,,,,,,
02/06/2019 12.00,02/06/2019 14.00,74917.664,74.917664,0.149835328,,,,,,,,,
02/06/2019 13.00,02/06/2019 15.00,95852.884,95.852884,0.191705768,,,,,,,,,
02/06/2019 14.00,02/06/2019 16.00,120368.772,120.368772,0.240737544,,,,,,,,,
02/06/2019 15.00,02/06/2019 17.00,160029.498,160.029498,0.320058996,,,,,,,,,
02/06/2019 16.00,02/06/2019 18.00,215719.739,215.719739,0.431439478,,,,,,,,,
02/06/2019 17.00,02/06/2019 19.00,274863.11,274.86311,0.54972622,,,,,,,,,
02/06/2019 18.00,02/06/2019 20.00,339278.264,339.278264,0.678556528,,,,,,,,,
02/06/2019 19.00,02/06/2019 21.00,377631.34,377.63134,0.75526268,,,,,,,,,
02/06/2019 20.00,02/06/2019 22.00,389194.075,389.194075,0.77838815,,,,,,,,,
02/06/2019 21.00,02/06/2019 23.00,395720.944,395.720944,0.791441888,,,,,,,,,
02/06/2019 22.00,03/06/2019 00.00,408441.464,408.441464,0.816882928,,,,,,,,,
02/06/2019 23.00,03/06/2019 01.00,407495.253,407.495253,0.814990506,,,,,,,,,
03/06/2019 00.00,03/06/2019 02.00,394017.71,394.01771,0.78803542,,,,,,,,,
03/06/2019 01.00,03/06/2019 03.00,369793.592,369.793592,0.739587184,,,,,,,,,
03/06/2019 02.00,03/06/2019 04.00,357462.376,357.462376,0.714924752,,,,,,,,,
03/06/2019 03.00,03/06/2019 05.00,325527.724,325.527724,0.651055448,,,,,,,,,
03/06/2019 04.00,03/06/2019 06.00,274430.893,274.430893,0.548861786,,,,,,,,,
03/06/2019 05.00,03/06/2019 07.00,236018.341,236.018341,0.472036682,,,,,,,,,
03/06/2019 06.00,03/06/2019 08.00,225033.563,225.033563,0.450067126,,,,,,,,,
03/06/2019 07.00,03/06/2019 09.00,231774.516,231.774516,0.463549032,,,,,,,,,
03/06/2019 08.00,03/06/2019 10.00,246260.328,246.260328,0.492520656,,,,,,,,,
03/06/2019 09.00,03/06/2019 11.00,154972.831,154.972831,0.309945662,,,,,,,,,
03/06/2019 10.00,03/06/2019 12.00,52790.808,52.790808,0.105581616,,,,,,,,,
03/06/2019 11.00,03/06/2019 13.00,61999.491,61.999491,0.123998982,,,,,,,,,
03/06/2019 12.00,03/06/2019 14.00,108570.304,108.570304,0.217140608,,,,,,,,,
03/06/2019 13.00,03/06/2019 15.00,174516.833,174.516833,0.349033666,,,,,,,,,
03/06/2019 14.00,03/06/2019 16.00,269912.309,269.912309,0.539824618,,,,,,,,,
03/06/2019 15.00,03/06/2019 17.00,278220.213,278.220213,0.556440426,,,,,,,,,
03/06/2019 16.00,03/06/2019 18.00,188136.969,188.136969,0.376273938,,,,,,,,,
03/06/2019 17.00,03/06/2019 19.00,121489.658,121.489658,0.242979316,,,,,,,,,
03/06/2019 18.00,03/06/2019 20.00,125472.636,125.472636,0.250945272,,,,,,,,,
03/06/2019 19.00,03/06/2019 21.00,157631.368,157.631368,0.315262736,,,,,,,,,
03/06/2019 20.00,03/06/2019 22.00,144436.761,144.436761,0.288873522,,,,,,,,,
03/06/2019 21.00,03/06/2019 23.00,138818.251,138.818251,0.277636502,,,,,,,,,
03/06/2019 22.00,04/06/2019 00.00,141841.249,141.841249,0.283682498,,,,,,,,,
03/06/2019 23.00,04/06/2019 01.00,138534.409,138.534409,0.277068818,,,,,,,,,
04/06/2019 00.00,04/06/2019 02.00,130687.251,130.687251,0.261374502,,,,,,,,,
04/06/2019 01.00,04/06/2019 03.00,119023.501,119.023501,0.238047002,,,,,,,,,
04/06/2019 02.00,04/06/2019 04.00,101731.507,101.731507,0.203463014,,,,,,,,,
04/06/2019 03.00,04/06/2019 05.00,81006.75,81.00675,0.1620135,,,,,,,,,
04/06/2019 04.00,04/06/2019 06.00,55714.27,55.71427,0.11142854,,,,,,,,,
04/06/2019 05.00,04/06/2019 07.00,38457.139,38.457139,0.076914278,,,,,,,,,
04/06/2019 06.00,04/06/2019 08.00,33488.065,33.488065,0.06697613,,,,,,,,,
04/06/2019 07.00,04/06/2019 09.00,31123.27,31.12327,0.06224654,,,,,,,,,
04/06/2019 08.00,04/06/2019 10.00,29358.751,29.358751,0.058717502,,,,,,,,,
04/06/2019 09.00,04/06/2019 11.00,28439.403,28.439403,0.056878806,,,,,,,,,
04/06/2019 10.00,04/06/2019 12.00,26934.823,26.934823,0.053869646,,,,,,,,,
04/06/2019 11.00,04/06/2019 13.00,26148.537,26.148537,0.052297074,,,,,,,,,
04/06/2019 12.00,04/06/2019 14.00,24058.255,24.058255,0.04811651,,,,,,,,,
04/06/2019 13.00,04/06/2019 15.00,18429.258,18.429258,0.036858516,,,,,,,,,
04/06/2019 14.00,04/06/2019 16.00,10906.042,10.906042,0.021812084,,,,,,,,,
04/06/2019 15.00,04/06/2019 17.00,4542.939,4.542939,0.009085878,,,,,,,,,
04/06/2019 16.00,04/06/2019 18.00,5236.405,5.236405,0.01047281,,,,,,,,,
04/06/2019 17.00,04/06/2019 19.00,19707.704,19.707704,0.039415408,,,,,,,,,
04/06/2019 18.00,04/06/2019 20.00,48554.834,48.554834,0.097109668,,,,,,,,,
04/06/2019 19.00,04/06/2019 21.00,90807.831,90.807831,0.181615662,,,,,,,,,
04/06/2019 20.00,04/06/2019 22.00,146909.886,146.909886,0.293819772,,,,,,,,,
04/06/2019 21.00,04/06/2019 23.00,215483.761,215.483761,0.430967522,,,,,,,,,
04/06/2019 22.00,05/06/2019 00.00,289372.172,289.372172,0.578744344,,,,,,,,,
04/06/2019 23.00,05/06/2019 01.00,340005.197,340.005197,0.680010394,,,,,,,,,
05/06/2019 00.00,05/06/2019 02.00,361471.193,361.471193,0.722942386,,,,,,,,,
05/06/2019 01.00,05/06/2019 03.00,388269.364,388.269364,0.776538728,,,,,,,,,
05/06/2019 02.00,05/06/2019 04.00,401853.342,401.853342,0.803706684,,,,,,,,,
05/06/2019 03.00,05/06/2019 05.00,376581.26,376.58126,0.75316252,,,,,,,,,
05/06/2019 04.00,05/06/2019 06.00,327827.395,327.827395,0.65565479,,,,,,,,,
05/06/2019 05.00,05/06/2019 07.00,295368.61,295.36861,0.59073722,,,,,,,,,
05/06/2019 06.00,05/06/2019 08.00,312172.638,312.172638,0.624345276,,,,,,,,,
05/06/2019 07.00,05/06/2019 09.00,341733.125,341.733125,0.68346625,,,,,,,,,
05/06/2019 08.00,05/06/2019 10.00,307398.004,307.398004,0.614796008,,,,,,,,,
05/06/2019 09.00,05/06/2019 11.00,273516.886,273.516886,0.547033772,,,,,,,,,
05/06/2019 10.00,05/06/2019 12.00,222126.385,222.126385,0.44425277,,,,,,,,,
05/06/2019 11.00,05/06/2019 13.00,176208.819,176.208819,0.352417638,,,,,,,,,
05/06/2019 12.00,05/06/2019 14.00,129059.923,129.059923,0.258119846,,,,,,,,,
05/06/2019 13.00,05/06/2019 15.00,89440.858,89.440858,0.178881716,,,,,,,,,
05/06/2019 14.00,05/06/2019 16.00,68570.977,68.570977,0.137141954,,,,,,,,,
05/06/2019 15.00,05/06/2019 17.00,77580.517,77.580517,0.155161034,,,,,,,,,
05/06/2019 16.00,05/06/2019 18.00,111521.566,111.521566,0.223043132,,,,,,,,,
05/06/2019 17.00,05/06/2019 19.00,163868.796,163.868796,0.327737592,,,,,,,,,
05/06/2019 18.00,05/06/2019 20.00,240278.999,240.278999,0.480557998,,,,,,,,,
05/06/2019 19.00,05/06/2019 21.00,326765.492,326.765492,0.653530984,,,,,,,,,
05/06/2019 20.00,05/06/2019 22.00,362111.703,362.111703,0.724223406,,,,,,,,,
05/06/2019 21.00,05/06/2019 23.00,363373.825,363.373825,0.72674765,,,,,,,,,
05/06/2019 22.00,06/06/2019 00.00,362292.843,362.292843,0.724585686,,,,,,,,,
05/06/2019 23.00,06/06/2019 01.00,363478.066,363.478066,0.726956132,,,,,,,,,
06/06/2019 00.00,06/06/2019 02.00,365626.683,365.626683,0.731253366,,,,,,,,,
06/06/2019 01.00,06/06/2019 03.00,372370.685,372.370685,0.74474137,,,,,,,,,
06/06/2019 02.00,06/06/2019 04.00,380760.286,380.760286,0.761520572,,,,,,,,,
06/06/2019 03.00,06/06/2019 05.00,373146.081,373.146081,0.746292162,,,,,,,,,
06/06/2019 04.00,06/06/2019 06.00,355286.661,355.286661,0.710573322,,,,,,,,,
06/06/2019 05.00,06/06/2019 07.00,339413.845,339.413845,0.67882769,,,,,,,,,
06/06/2019 06.00,06/06/2019 08.00,371967.027,371.967027,0.743934054,,,,,,,,,
06/06/2019 07.00,06/06/2019 09.00,392333.843,392.333843,0.784667686,,,,,,,,,
06/06/2019 08.00,06/06/2019 10.00,419798.404,419.798404,0.839596808,,,,,,,,,
06/06/2019 09.00,06/06/2019 11.00,442607.874,442.607874,0.885215748,,,,,,,,,
06/06/2019 10.00,06/06/2019 12.00,452918.442,452.918442,0.905836884,,,,,,,,,
06/06/2019 11.00,06/06/2019 13.00,450707.189,450.707189,0.901414378,,,,,,,,,
06/06/2019 12.00,06/06/2019 14.00,430120.759,430.120759,0.860241518,,,,,,,,,
06/06/2019 13.00,06/06/2019 15.00,382821.954,382.821954,0.765643908,,,,,,,,,
06/06/2019 14.00,06/06/2019 16.00,300617.901,300.617901,0.601235802,,,,,,,,,
06/06/2019 15.00,06/06/2019 17.00,182145.026,182.145026,0.364290052,,,,,,,,,
06/06/2019 16.00,06/06/2019 18.00,113710.672,113.710672,0.227421344,,,,,,,,,
06/06/2019 17.00,06/06/2019 19.00,140642.382,140.642382,0.281284764,,,,,,,,,
06/06/2019 18.00,06/06/2019 20.00,214785.381,214.785381,0.429570762,,,,,,,,,
06/06/2019 19.00,06/06/2019 21.00,292808.476,292.808476,0.585616952,,,,,,,,,
06/06/2019 20.00,06/06/2019 22.00,338335.82,338.33582,0.67667164,,,,,,,,,
06/06/2019 21.00,06/06/2019 23.00,338004.703,338.004703,0.676009406,,,,,,,,,
06/06/2019 22.00,07/06/2019 00.00,330522.712,330.522712,0.661045424,,,,,,,,,
06/06/2019 23.00,07/06/2019 01.00,318131.705,318.131705,0.63626341,,,,,,,,,
07/06/2019 00.00,07/06/2019 02.00,312142.465,312.142465,0.62428493,,,,,,,,,
07/06/2019 01.00,07/06/2019 03.00,322029.675,322.029675,0.64405935,,,,,,,,,
07/06/2019 02.00,07/06/2019 04.00,331859.917,331.859917,0.663719834,,,,,,,,,
07/06/2019 03.00,07/06/2019 05.00,322036.877,322.036877,0.644073754,,,,,,,,,
07/06/2019 04.00,07/06/2019 06.00,312262.317,312.262317,0.624524634,,,,,,,,,
07/06/2019 05.00,07/06/2019 07.00,296201.462,296.201462,0.592402924,,,,,,,,,
07/06/2019 06.00,07/06/2019 08.00,259876.892,259.876892,0.519753784,,,,,,,,,
07/06/2019 07.00,07/06/2019 09.00,215929.253,215.929253,0.431858506,,,,,,,,,
07/06/2019 08.00,07/06/2019 10.00,165787.654,165.787654,0.331575308,,,,,,,,,
07/06/2019 09.00,07/06/2019 11.00,125480.389,125.480389,0.250960778,,,,,,,,,
07/06/2019 10.00,07/06/2019 12.00,87944.411,87.944411,0.175888822,,,,,,,,,
07/06/2019 11.00,07/06/2019 13.00,52551.892,52.551892,0.105103784,,,,,,,,,
07/06/2019 12.00,07/06/2019 14.00,22339.343,22.339343,0.044678686,,,,,,,,,
07/06/2019 13.00,07/06/2019 15.00,4720.942,4.720942,0.009441884,,,,,,,,,
07/06/2019 14.00,07/06/2019 16.00,6848.337,6.848337,0.013696674,,,,,,,,,
07/06/2019 15.00,07/06/2019 17.00,11234.968,11.234968,0.022469936,,,,,,,,,
07/06/2019 16.00,07/06/2019 18.00,15470.756,15.470756,0.030941512,,,,,,,,,
07/06/2019 17.00,07/06/2019 19.00,29352.976,29.352976,0.058705952,,,,,,,,,
07/06/2019 18.00,07/06/2019 20.00,43573.788,43.573788,0.087147576,,,,,,,,,
07/06/2019 19.00,07/06/2019 21.00,69332.016,69.332016,0.138664032,,,,,,,,,
07/06/2019 20.00,07/06/2019 22.00,104280.838,104.280838,0.208561676,,,,,,,,,
07/06/2019 21.00,07/06/2019 23.00,142706.641,142.706641,0.285413282,,,,,,,,,
07/06/2019 22.00,08/06/2019 00.00,206366.292,206.366292,0.412732584,,,,,,,,,
07/06/2019 23.00,08/06/2019 01.00,284225.983,284.225983,0.568451966,,,,,,,,,
08/06/2019 00.00,08/06/2019 02.00,332239.424,332.239424,0.664478848,,,,,,,,,
08/06/2019 01.00,08/06/2019 03.00,355249.673,355.249673,0.710499346,,,,,,,,,
08/06/2019 02.00,08/06/2019 04.00,369392.6,369.3926,0.7387852,,,,,,,,,
08/06/2019 03.00,08/06/2019 05.00,357478.804,357.478804,0.714957608,,,,,,,,,
08/06/2019 04.00,08/06/2019 06.00,316012.874,316.012874,0.632025748,,,,,,,,,
08/06/2019 05.00,08/06/2019 07.00,205009.315,205.009315,0.41001863,,,,,,,,,
08/06/2019 06.00,08/06/2019 08.00,127698.074,127.698074,0.255396148,,,,,,,,,
08/06/2019 07.00,08/06/2019 09.00,178835.137,178.835137,0.357670274,,,,,,,,,
08/06/2019 08.00,08/06/2019 10.00,272168,272.168,0.544336,,,,,,,,,
08/06/2019 09.00,08/06/2019 11.00,346232.447,346.232447,0.692464894,,,,,,,,,
08/06/2019 10.00,08/06/2019 12.00,410199.408,410.199408,0.820398816,,,,,,,,,
08/06/2019 11.00,08/06/2019 13.00,440154.673,440.154673,0.880309346,,,,,,,,,
08/06/2019 12.00,08/06/2019 14.00,448937.728,448.937728,0.897875456,,,,,,,,,
08/06/2019 13.00,08/06/2019 15.00,451692.364,451.692364,0.903384728,,,,,,,,,
08/06/2019 14.00,08/06/2019 16.00,454123.706,454.123706,0.908247412,,,,,,,,,
08/06/2019 15.00,08/06/2019 17.00,449383.52,449.38352,0.89876704,,,,,,,,,
08/06/2019 16.00,08/06/2019 18.00,433127.522,433.127522,0.866255044,,,,,,,,,
08/06/2019 17.00,08/06/2019 19.00,398370.744,398.370744,0.796741488,,,,,,,,,
08/06/2019 18.00,08/06/2019 20.00,385264.147,385.264147,0.770528294,,,,,,,,,
08/06/2019 19.00,08/06/2019 21.00,403018.362,403.018362,0.806036724,,,,,,,,,
08/06/2019 20.00,08/06/2019 22.00,430181.962,430.181962,0.860363924,,,,,,,,,
08/06/2019 21.00,08/06/2019 23.00,425688.373,425.688373,0.851376746,,,,,,,,,
08/06/2019 22.00,09/06/2019 00.00,423705.062,423.705062,0.847410124,,,,,,,,,
08/06/2019 23.00,09/06/2019 01.00,424692.328,424.692328,0.849384656,,,,,,,,,
09/06/2019 00.00,09/06/2019 02.00,416425.186,416.425186,0.832850372,,,,,,,,,
09/06/2019 01.00,09/06/2019 03.00,399259.776,399.259776,0.798519552,,,,,,,,,
09/06/2019 02.00,09/06/2019 04.00,399264.584,399.264584,0.798529168,,,,,,,,,
09/06/2019 03.00,09/06/2019 05.00,394075.437,394.075437,0.788150874,,,,,,,,,
09/06/2019 04.00,09/06/2019 06.00,391035.729,391.035729,0.782071458,,,,,,,,,
09/06/2019 05.00,09/06/2019 07.00,443766.013,443.766013,0.887532026,,,,,,,,,
09/06/2019 06.00,09/06/2019 08.00,451694.863,451.694863,0.903389726,,,,,,,,,
09/06/2019 07.00,09/06/2019 09.00,455509.124,455.509124,0.911018248,,,,,,,,,
09/06/2019 08.00,09/06/2019 10.00,457525.407,457.525407,0.915050814,,,,,,,,,
09/06/2019 09.00,09/06/2019 11.00,451636.329,451.636329,0.903272658,,,,,,,,,
09/06/2019 10.00,09/06/2019 12.00,435613.361,435.613361,0.871226722,,,,,,,,,
09/06/2019 11.00,09/06/2019 13.00,405755.769,405.755769,0.811511538,,,,,,,,,
09/06/2019 12.00,09/06/2019 14.00,357667.237,357.667237,0.715334474,,,,,,,,,
09/06/2019 13.00,09/06/2019 15.00,293320.93,293.32093,0.58664186,,,,,,,,,
09/06/2019 14.00,09/06/2019 16.00,223293.835,223.293835,0.44658767,,,,,,,,,
09/06/2019 15.00,09/06/2019 17.00,161306.215,161.306215,0.32261243,,,,,,,,,
09/06/2019 16.00,09/06/2019 18.00,118832.762,118.832762,0.237665524,,,,,,,,,
09/06/2019 17.00,09/06/2019 19.00,85732.83,85.73283,0.17146566,,,,,,,,,
09/06/2019 18.00,09/06/2019 20.00,74084.39,74.08439,0.14816878,,,,,,,,,
09/06/2019 19.00,09/06/2019 21.00,65252.242,65.252242,0.130504484,,,,,,,,,
09/06/2019 20.00,09/06/2019 22.00,43355.431,43.355431,0.086710862,,,,,,,,,
09/06/2019 21.00,09/06/2019 23.00,22535.576,22.535576,0.045071152,,,,,,,,,
09/06/2019 22.00,10/06/2019 00.00,13538.279,13.538279,0.027076558,,,,,,,,,
09/06/2019 23.00,10/06/2019 01.00,16545.086,16.545086,0.033090172,,,,,,,,,
10/06/2019 00.00,10/06/2019 02.00,39205.833,39.205833,0.078411666,,,,,,,,,
10/06/2019 01.00,10/06/2019 03.00,77338.67,77.33867,0.15467734,,,,,,,,,
10/06/2019 02.00,10/06/2019 04.00,113710.836,113.710836,0.227421672,,,,,,,,,
10/06/2019 03.00,10/06/2019 05.00,142793.136,142.793136,0.285586272,,,,,,,,,
10/06/2019 04.00,10/06/2019 06.00,142149.729,142.149729,0.284299458,,,,,,,,,
10/06/2019 05.00,10/06/2019 07.00,127968.143,127.968143,0.255936286,,,,,,,,,
10/06/2019 06.00,10/06/2019 08.00,143369.353,143.369353,0.286738706,,,,,,,,,
10/06/2019 07.00,10/06/2019 09.00,171688.946,171.688946,0.343377892,,,,,,,,,
10/06/2019 08.00,10/06/2019 10.00,244172.486,244.172486,0.488344972,,,,,,,,,
10/06/2019 09.00,10/06/2019 11.00,307514.528,307.514528,0.615029056,,,,,,,,,
10/06/2019 10.00,10/06/2019 12.00,318624.397,318.624397,0.637248794,,,,,,,,,
10/06/2019 11.00,10/06/2019 13.00,328822.565,328.822565,0.65764513,,,,,,,,,
10/06/2019 12.00,10/06/2019 14.00,359655.484,359.655484,0.719310968,,,,,,,,,
10/06/2019 13.00,10/06/2019 15.00,358911.18,358.91118,0.71782236,,,,,,,,,
10/06/2019 14.00,10/06/2019 16.00,354897.388,354.897388,0.709794776,,,,,,,,,
10/06/2019 15.00,10/06/2019 17.00,355134.674,355.134674,0.710269348,,,,,,,,,
10/06/2019 16.00,10/06/2019 18.00,356154.225,356.154225,0.71230845,,,,,,,,,
10/06/2019 17.00,10/06/2019 19.00,347201.687,347.201687,0.694403374,,,,,,,,,
10/06/2019 18.00,10/06/2019 20.00,345115.514,345.115514,0.690231028,,,,,,,,,
10/06/2019 19.00,10/06/2019 21.00,348634.854,348.634854,0.697269708,,,,,,,,,
10/06/2019 20.00,10/06/2019 22.00,331711.278,331.711278,0.663422556,,,,,,,,,
10/06/2019 21.00,10/06/2019 23.00,315225.504,315.225504,0.630451008,,,,,,,,,
10/06/2019 22.00,11/06/2019 00.00,341621.508,341.621508,0.683243016,,,,,,,,,
10/06/2019 23.00,11/06/2019 01.00,341377.518,341.377518,0.682755036,,,,,,,,,
11/06/2019 00.00,11/06/2019 02.00,345104.029,345.104029,0.690208058,,,,,,,,,
11/06/2019 01.00,11/06/2019 03.00,325152.88,325.15288,0.65030576,,,,,,,,,
11/06/2019 02.00,11/06/2019 04.00,320993.976,320.993976,0.641987952,,,,,,,,,
11/06/2019 03.00,11/06/2019 05.00,334818.937,334.818937,0.669637874,,,,,,,,,
11/06/2019 04.00,11/06/2019 06.00,361064.444,361.064444,0.722128888,,,,,,,,,
11/06/2019 05.00,11/06/2019 07.00,357231.126,357.231126,0.714462252,,,,,,,,,
11/06/2019 06.00,11/06/2019 08.00,348177.921,348.177921,0.696355842,,,,,,,,,
11/06/2019 07.00,11/06/2019 09.00,322034.411,322.034411,0.644068822,,,,,,,,,
11/06/2019 08.00,11/06/2019 10.00,333147.497,333.147497,0.666294994,,,,,,,,,
11/06/2019 09.00,11/06/2019 11.00,337818.008,337.818008,0.675636016,,,,,,,,,
11/06/2019 10.00,11/06/2019 12.00,331925.828,331.925828,0.663851656,,,,,,,,,
11/06/2019 11.00,11/06/2019 13.00,333719.254,333.719254,0.667438508,,,,,,,,,
11/06/2019 12.00,11/06/2019 14.00,345430.232,345.430232,0.690860464,,,,,,,,,
11/06/2019 13.00,11/06/2019 15.00,358512.247,358.512247,0.717024494,,,,,,,,,
11/06/2019 14.00,11/06/2019 16.00,361358.932,361.358932,0.722717864,,,,,,,,,
11/06/2019 15.00,11/06/2019 17.00,353287.311,353.287311,0.706574622,,,,,,,,,
11/06/2019 16.00,11/06/2019 18.00,326160.257,326.160257,0.652320514,,,,,,,,,
11/06/2019 17.00,11/06/2019 19.00,278221.449,278.221449,0.556442898,,,,,,,,,
11/06/2019 18.00,11/06/2019 20.00,229707.873,229.707873,0.459415746,,,,,,,,,
11/06/2019 19.00,11/06/2019 21.00,229700.86,229.70086,0.45940172,,,,,,,,,
11/06/2019 20.00,11/06/2019 22.00,252739.127,252.739127,0.505478254,,,,,,,,,
11/06/2019 21.00,11/06/2019 23.00,261030.902,261.030902,0.522061804,,,,,,,,,
11/06/2019 22.00,12/06/2019 00.00,272168,272.168,0.544336,,,,,,,,,
11/06/2019 23.00,12/06/2019 01.00,306388.308,306.388308,0.612776616,,,,,,,,,
12/06/2019 00.00,12/06/2019 02.00,323485.543,323.485543,0.646971086,,,,,,,,,
12/06/2019 01.00,12/06/2019 03.00,331714.16,331.71416,0.66342832,,,,,,,,,
12/06/2019 02.00,12/06/2019 04.00,359530.089,359.530089,0.719060178,,,,,,,,,
